"forum_post_id","anon_screen_name","type","anonymous","anonymous_to_peers","at_position_list","forum_uid","body","course_display_name","created_at","votes","count","down_count","up_count","up","down","comment_thread_id","parent_id","parent_ids","sk","confusion","happiness"
"53dd391072bdaf08d7000028","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool!","Engineering/CS101/Summer2014","2014-08-02 19:16:32","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53da756e14fe22afdf000026","[ObjectId('53da756e14fe22afdf000026')]","53da756e14fe22afdf000026-53dd391072bdaf08d7000028","",""
"53dd391e72bdafd3c200001f","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Awesome!","Engineering/CS101/Summer2014","2014-08-02 19:16:46","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53da81a6c06621808800002b","[ObjectId('53da81a6c06621808800002b')]","53da81a6c06621808800002b-53dd391e72bdafd3c200001f","",""
"53dd392872bdaf8f92000015","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Nice!","Engineering/CS101/Summer2014","2014-08-02 19:16:56","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53da949a14fe220d2d000020","[ObjectId('53da949a14fe220d2d000020')]","53da949a14fe220d2d000020-53dd392872bdaf8f92000015","",""
"53dd394a11c2729ee0000022","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool! You're a little too bright in the image though.","Engineering/CS101/Summer2014","2014-08-02 19:17:30","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dab4ff630f812835000004","[ObjectId('53dab4ff630f812835000004')]","53dab4ff630f812835000004-53dd394a11c2729ee0000022","",""
"53dd395572bdaf4f14000010","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Nice...","Engineering/CS101/Summer2014","2014-08-02 19:17:41","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dacbb8c2a7536875000001","[ObjectId('53dacbb8c2a7536875000001')]","53dacbb8c2a7536875000001-53dd395572bdaf4f14000010","",""
"53dd395b72bdaf4f14000011","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Nice...","Engineering/CS101/Summer2014","2014-08-02 19:17:47","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dacbc9c06621f3ce00003c","[ObjectId('53dacbc9c06621f3ce00003c')]","53dacbc9c06621f3ce00003c-53dd395b72bdaf4f14000011","",""
"53dd396372bdafd3c2000020","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Awesome!!!","Engineering/CS101/Summer2014","2014-08-02 19:17:55","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dacbd9c2a75312f4000002","[ObjectId('53dacbd9c2a75312f4000002')]","53dacbd9c2a75312f4000002-53dd396372bdafd3c2000020","",""
"53dd397311c2729ee0000023","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Good job!","Engineering/CS101/Summer2014","2014-08-02 19:18:11","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dacbeec066210c5900002a","[ObjectId('53dacbeec066210c5900002a')]","53dacbeec066210c5900002a-53dd397311c2729ee0000023","",""
"53dd397b72bdaf08d7000029","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool!","Engineering/CS101/Summer2014","2014-08-02 19:18:19","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dad68ec066210c5900002b","[ObjectId('53dad68ec066210c5900002b')]","53dad68ec066210c5900002b-53dd397b72bdaf08d7000029","",""
"53dd398411c2729ee0000024","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Nice!","Engineering/CS101/Summer2014","2014-08-02 19:18:28","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dbcd9a980116c53a00001e","[ObjectId('53dbcd9a980116c53a00001e')]","53dbcd9a980116c53a00001e-53dd398411c2729ee0000024","",""
"53dd39a272bdafd3c2000021","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool!","Engineering/CS101/Summer2014","2014-08-02 19:18:58","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dbeaa10a7aae22fb000027","[ObjectId('53dbeaa10a7aae22fb000027')]","53dbeaa10a7aae22fb000027-53dd39a272bdafd3c2000021","",""
"53dd39ac72bdaf8f92000016","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Nice!","Engineering/CS101/Summer2014","2014-08-02 19:19:08","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dbf374980116c53a000026","[ObjectId('53dbf374980116c53a000026')]","53dbf374980116c53a000026-53dd39ac72bdaf8f92000016","",""
"53dd39b211c272eba4000019","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool!","Engineering/CS101/Summer2014","2014-08-02 19:19:14","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dc3d350a7aae3b3e000036","[ObjectId('53dc3d350a7aae3b3e000036')]","53dc3d350a7aae3b3e000036-53dd39b211c272eba4000019","",""
"53dd39cf11c2729ee0000025","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Fieieiene! (Fine Work in my Language!)","Engineering/CS101/Summer2014","2014-08-02 19:19:43","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dc490511c272eba4000001","[ObjectId('53dc490511c272eba4000001')]","53dc490511c272eba4000001-53dd39cf11c2729ee0000025","",""
"53dd39ef11c272adec00002a","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool!","Engineering/CS101/Summer2014","2014-08-02 19:20:15","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dc79d311c27268b200000a","[ObjectId('53dc79d311c27268b200000a')]","53dc79d311c27268b200000a-53dd39ef11c272adec00002a","",""
"53dd39fb72bdaf8f92000017","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Awesome!","Engineering/CS101/Summer2014","2014-08-02 19:20:27","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dca92f72bdafd3c2000007","[ObjectId('53dca92f72bdafd3c2000007')]","53dca92f72bdafd3c2000007-53dd39fb72bdaf8f92000017","",""
"53dd3a0811c272adec00002b","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Looks amazing! Nice job!","Engineering/CS101/Summer2014","2014-08-02 19:20:40","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dcb05172bdafd3c2000008","[ObjectId('53dcb05172bdafd3c2000008')]","53dcb05172bdafd3c2000008-53dd3a0811c272adec00002b","",""
"53dd3a3672bdaf8f92000018","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool!","Engineering/CS101/Summer2014","2014-08-02 19:21:26","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dcf48c11c272adec000016","[ObjectId('53dcf48c11c272adec000016')]","53dcf48c11c272adec000016-53dd3a3672bdaf8f92000018","",""
"53dd3a3d72bdaf4f14000013","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Nice!","Engineering/CS101/Summer2014","2014-08-02 19:21:33","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dd03d572bdaf4f14000008","[ObjectId('53dd03d572bdaf4f14000008')]","53dd03d572bdaf4f14000008-53dd3a3d72bdaf4f14000013","",""
"53dd3a4672bdaf8f92000019","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Cool!","Engineering/CS101/Summer2014","2014-08-02 19:21:42","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dd194411c272adec00001f","[ObjectId('53dd194411c272adec00001f')]","53dd194411c272adec00001f-53dd3a4672bdaf8f92000019","",""
"53dd3a4d72bdaf4f14000014","<anon_screen_name_redacted>","Comment","False","False","[]","923464C802081F9F869C7B40E9F7DCA0","Awesome!","Engineering/CS101/Summer2014","2014-08-02 19:21:49","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dd2bfb11c272eba4000014","[ObjectId('53dd2bfb11c272eba4000014')]","53dd2bfb11c272eba4000014-53dd3a4d72bdaf4f14000014","",""
"53dd42bc11c2729ee0000027","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","Anyone have any idea how to do this problem? I am stuck on it. 

Suppose we have a video camera that produces video data at the rate of 2 GB per hour. Recording for 15 minutes creates about how many MB of data? (Note that the answer is in MB)

Thanks!","Engineering/CS101/Summer2014","2014-08-02 19:57:48","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53dd444c11c2729ee000002a","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","It's division, as in 2,000 MB for 60 minutes.","Engineering/CS101/Summer2014","2014-08-02 20:04:28","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'20394'], u'down': [], u'up_count': 1}",1,0,1,"['20394']","[]","53dd42bc11c2729ee0000027","None","[]","53dd444c11c2729ee000002a","",""
"53dd485472bdaf4f14000015","<anon_screen_name_redacted>","CommentThread","False","False","[]","704437805CE61515F56B060EC7158929","I have found a problem with the > and < exercises of Table Data.
For example, my code for Q4 is:

table = new SimpleTable(\"baby-2010.csv\");

for (row: table) {
  if (row.getField(\"rank\") > \"950\") {
    print(row);
  }
}

and the result is: 

Hayden, 96, boy, 2010 
Naomi, 96, girl, 2010 
Bryan, 97, boy, 2010 
Mariah, 97, girl, 2010 
Max, 98, boy, 2010 
Natalia, 98, girl, 2010 
Jaxon, 99, boy, 2010 
Paige, 99, girl, 2010 
Pierre, 951, boy, 2010 
Kierra, 951, girl, 2010 
Camdyn, 952, boy, 2010 
Sydnee, 952, girl, 2010 
Chaim, 953, boy, 2010 
Audriana, 953, girl, 2010 
Damari, 954, boy, 2010 
Shania, 954, girl, 2010 
Sonny, 955, boy, 2010 
Ivana, 955, girl, 2010 
Antony, 956, boy, 2010 
Micaela, 956, girl, 2010 
Blaise, 957, boy, 2010 
Kinsey, 957, girl, 2010 
Cain, 958, boy, 2010 
Azariah, 958, girl, 2010 
Pranav, 959, boy, 2010 
Kai, 959, girl, 2010 
Roderick, 960, boy, 2010 
Precious, 960, girl, 2010 
Yadiel, 961, boy, 2010 
Kimber, 961, girl, 2010 
Eliot, 962, boy, 2010 
Mina, 962, girl, 2010 
Hugh, 963, boy, 2010 
Pearl, 963, girl, 2010 
Broderick, 964, boy, 2010 
Alannah, 964, girl, 2010 
Lathan, 965, boy, 2010 
Kloe, 965, girl, 2010 
Makhi, 966, boy, 2010 
Lorena, 966, girl, 2010 
Ronaldo, 967, boy, 2010 
Myra, 967, girl, 2010 
Ralph, 968, boy, 2010 
Willa, 968, girl, 2010 
Zack, 969, boy, 2010 
Dalia, 969, girl, 2010 
Kael, 970, boy, 2010 
Jolene, 970, girl, 2010 
Keyon, 971, boy, 2010 
Kairi, 971, girl, 2010 
Kingsley, 972, boy, 2010 
River, 972, girl, 2010 
Talan, 973, boy, 2010 
Shaylee, 973, girl, 2010 
Yair, 974, boy, 2010 
Addilyn, 974, girl, 2010 
Demarion, 975, boy, 2010 
Alexus, 975, girl, 2010 
Gibson, 976, boy, 2010 
Jaslene, 976, girl, 2010 
Reagan, 977, boy, 2010 
India, 977, girl, 2010 
Cristofer, 978, boy, 2010 
Milagros, 978, girl, 2010 
Daylen, 979, boy, 2010 
Reina, 979, girl, 2010 
Jordon, 980, boy, 2010 
Zuri, 980, girl, 2010 
Dashawn, 981, boy, 2010 
Evelin, 981, girl, 2010 
Masen, 982, boy, 2010 
Stephany, 982, girl, 2010 
Clarence, 983, boy, 2010 
Ariah, 983, girl, 2010 
Dillan, 984, boy, 2010 
Donna, 984, girl, 2010 
Kadin, 985, boy, 2010 
Pamela, 985, girl, 2010 
Rowen, 986, boy, 2010 
Amiah, 986, girl, 2010 
Thaddeus, 987, boy, 2010 
Devyn, 987, girl, 2010 
Yousef, 988, boy, 2010 
Mae, 988, girl, 2010 
Clinton, 989, boy, 2010 
Xiomara, 989, girl, 2010 
Sheldon, 990, boy, 2010 
Aracely, 990, girl, 2010 
Slade, 991, boy, 2010 
Bryleigh, 991, girl, 2010 
Joziah, 992, boy, 2010 
Lilith, 992, girl, 2010 
Keshawn, 993, boy, 2010 
Le","Engineering/CS101/Summer2014","2014-08-02 20:21:40","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53dd490511c272eba400001d","<anon_screen_name_redacted>","Comment","False","False","[]","17F3DF1381D2E7E6F764FC6BD8A1D693","Thanks, I tried your suggestion, still didn't work. I'll keep at it and check back to see if anyone else has a thought?","Engineering/CS101/Summer2014","2014-08-02 20:24:37","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53dd291411c2729ee000001e","53dd30de72bdaf4f1400000d","[ObjectId('53dd30de72bdaf4f1400000d')]","53dd30de72bdaf4f1400000d-53dd490511c272eba400001d","",""
"53dd4bb972bdaf08d700002c","<anon_screen_name_redacted>","Comment","False","False","[]","17938DE14A9D1A6F8B02E30FEFCF335D","Same thing for me...this is my code: 


for (pixel: image) {
  (avg = pixel.getRed() + pixel.getBlue() + pixel.getGreen() /3)
  if (pixel.getRed() > avg * 0.5) { 
  pixel.setRed(avg/2)
  pixel.setBlue(avg * 1.2)
  pixel.setGreen(avg/2)
  }

The curb looks blue, as do the flowers in the right corner. I've tried it with avg/2 and avg * .5, but neither work.","Engineering/CS101/Summer2014","2014-08-02 20:36:09","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d3f877be5136eab6000024","None","[]","53dd4bb972bdaf08d700002c","",""
"53dd4bf411c272eba400001e","<anon_screen_name_redacted>","Comment","False","False","[]","50E07D911BE5086B50AA97078B069A79","Thanks, Charles-Pierre!  It didn't turn out exactly as I had intended.  I should have used a photo editing program to correct the flaws.","Engineering/CS101/Summer2014","2014-08-02 20:37:08","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dc3d350a7aae3b3e000036","[ObjectId('53dc3d350a7aae3b3e000036')]","53dc3d350a7aae3b3e000036-53dd4bf411c272eba400001e","",""
"53dd50db11c27268b200002a","<anon_screen_name_redacted>","Comment","False","False","[]","CD25520D32CA85A1E2476C4BDD0A422C","Here is a hint for one of the pixel.set values in the if statement: pixel.setRed(avg/2)

What is your logic for the numbers 30, 30, and 180?","Engineering/CS101/Summer2014","2014-08-02 20:58:03","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53dd291411c2729ee000001e","None","[]","53dd50db11c27268b200002a","",""
"53dd515d11c272adec00002e","<anon_screen_name_redacted>","Comment","False","False","[]","CD25520D32CA85A1E2476C4BDD0A422C","2BG = how many MB
15 minutes = what fraction of 1 hour","Engineering/CS101/Summer2014","2014-08-02 21:00:13","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53dd42bc11c2729ee0000027","None","[]","53dd515d11c272adec00002e","",""
"53dd56dd11c2729ee0000030","<anon_screen_name_redacted>","Comment","False","False","[]","D8B3F47432763543A369E0C9DF5677BC","I had the same problem with IE. I finally switched to Firefox and all was well.","Engineering/CS101/Summer2014","2014-08-02 21:23:41","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d8e5b1f95d9feeba000009","53da028414fe22239800000a","[ObjectId('53da028414fe22239800000a')]","53da028414fe22239800000a-53dd56dd11c2729ee0000030","",""
"53dd5a3411c272eba4000024","<anon_screen_name_redacted>","Comment","False","False","[]","AB0036771EB6ABB05AD23067C26169C0","Yes - Charles-Pierre - I agree. I was going to adjust that, but was afraid it was out of the realm of the exercise.","Engineering/CS101/Summer2014","2014-08-02 21:37:56","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53d6b7a081ef0a367d00002b","53dab4ff630f812835000004","[ObjectId('53dab4ff630f812835000004')]","53dab4ff630f812835000004-53dd5a3411c272eba4000024","",""
"53dd5c6111c272eba4000025","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Your Welcome! Glad that I can help.","Engineering/CS101/Summer2014","2014-08-02 21:47:13","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53dccb9972bdaf4f14000004","53dd146c11c27268b200001d","[ObjectId('53dd146c11c27268b200001d')]","53dd146c11c27268b200001d-53dd5c6111c272eba4000025","",""
"53dd5d4511c2729ee0000031","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","950 should be an integer, not a \"string\", however, in the real programming world it will always be a string while you are parsing through the data.","Engineering/CS101/Summer2014","2014-08-02 21:51:01","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'384965'], u'down': [], u'up_count': 1}",1,0,1,"['384965']","[]","53dd485472bdaf4f14000015","None","[]","53dd5d4511c2729ee0000031","",""
"53dd6a7672bdaf8f9200002a","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Hey classmates! This is my picture: \"Leo de Caprio isn't always fan of logic in his movies\" pic

![enter image description here][1]

For this one, I didn't need to edit it, for it was just how I wanted it.

![enter image description here][2]

However for this one, I did need to edit it. Originally, this Spock pic had also the image of the Enterprise. Since I wanted only Spock to be in the same place that Leo was in, I had to blue out everything else but Spock. I also had to make the image a bit longer and bigger than the Caprio picture too because I wanted to cover up Caprio's fist and because I didn't want Spock to cover up most of Leo de Caprio's face.

To create final result:

![Leo Bites Spock][3]

**Never use logic on Leo de Caprio...cuz he can get a little overboard.**

*The code to create this was as follows:*

`image = new SimpleImage(\"spockshock.jpg\"); back = new SimpleImage(\"leodecaprioscreaming.jpg\"); back.setSameSize(image);`

`for (pixel: image) {
avg = (pixel.getRed() + pixel.getGreen() + pixel.getBlue())/3;`

`if (pixel.getBlue() > avg*0.97) {
x = pixel.getX();
y = pixel.getY();
pixel2 = back.getPixel(pixel.getX(),pixel.getY());
pixel.setRed(pixel2.getRed());
pixel.setGreen(pixel2.getGreen());
pixel.setBlue(pixel2.getBlue());
`

}

}

print(image);


  [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>96.jpg
  [2]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac>0<phoneRedac>.jpg
  [3]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>13.png","Engineering/CS101/Summer2014","2014-08-02 22:47:18","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'446186'], u'down': [], u'up_count': 1}",1,0,1,"['446186']","[]","53d6b7a081ef0a367d00002b","None","[]","53dd6a7672bdaf8f9200002a","",""
"53dd798911c2729ee0000036","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","OK! I didn't pay attention to that!
Thanks!","Engineering/CS101/Summer2014","2014-08-02 23:51:37","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53dd485472bdaf4f14000015","53dd5d4511c2729ee0000031","[ObjectId('53dd5d4511c2729ee0000031')]","53dd5d4511c2729ee0000031-53dd798911c2729ee0000036","",""
"53dd7a4c72bdaf4f14000022","<anon_screen_name_redacted>","Comment","False","False","[]","17F3DF1381D2E7E6F764FC6BD8A1D693","Thanks, avg/2 was a great hint. I re-worked the problem using (avg/2) in two areas and changed my set.blue number. Finally got the right answer.

My logic for 30,30, 180 was to get a lighter blue which was completely wrong. Thanks for pointing me in the right direction.","Engineering/CS101/Summer2014","2014-08-02 23:54:52","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53dd291411c2729ee000001e","53dd50db11c27268b200002a","[ObjectId('53dd50db11c27268b200002a')]","53dd50db11c27268b200002a-53dd7a4c72bdaf4f14000022","",""
"53dd913772bdaf4f14000025","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Your Welcome!","Engineering/CS101/Summer2014","2014-08-03 01:32:39","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","53dd485472bdaf4f14000015","53dd5d4511c2729ee0000031","[ObjectId('53dd5d4511c2729ee0000031')]","53dd5d4511c2729ee0000031-53dd913772bdaf4f14000025","",""
"53dd926511c2729ee0000039","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Here it is!!! It is not perfect, but I am a beginner so this is an accomplishment for me.

![enter image description here][1]
![enter image description here][2]
![enter image description here][3]


  [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>36.jpg
  [2]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac>0<phoneRedac>1.jpg
  [3]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>91.png","Engineering/CS101/Summer2014","2014-08-03 01:37:41","{u'count': 2, u'point': 2, u'down_count': 0, u'up': [u'480044', u'446186'], u'down': [], u'up_count': 2}",2,0,2,"['480044', '446186']","[]","53d6b7a081ef0a367d00002b","None","[]","53dd926511c2729ee0000039","",""
"53ddb50372bdafd3c2000033","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","Ice cream with Obama!

![enter image description here][1]


  [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac>10<phoneRedac>.jpg","Engineering/CS101/Summer2014","2014-08-03 04:05:23","{u'count': 2, u'point': 2, u'down_count': 0, u'up': [u'446186', u'485409'], u'down': [], u'up_count': 2}",2,0,2,"['446186', '485409']","[]","53d6b7a081ef0a367d00002b","None","[]","53ddb50372bdafd3c2000033","",""
"53ddbe0672bdafd3c2000034","<anon_screen_name_redacted>","CommentThread","False","False","[]","D1F66483A78CF9AA4CE12B9E3E672268","I saw the week 4 lecture and didn't understand how can we find out whether the IP address is valid or not by simply looking at it. And also I could not understand the blooper from the movie 'The Net' that the professor referred to in the same lecture video - why was the number '300' considered too large? Does this have to do something with bytes?","Engineering/CS101/Summer2014","2014-08-03 04:43:50","{u'count': 0, u'point': 0, u'down_count': 0, u'up': [], u'down': [], u'up_count': 0}",0,0,0,"[]","[]","None","None","None","None","",""
"53ddc76ecd9d97231400000b","<anon_screen_name_redacted>","CommentThread","False","False","[]","5F43341D3FDA2BBE001D8DBBB84BB3E5","When will the CS106A be offered again? I would like to take it.","Engineering/CS101/Summer2014","2014-08-03 05:23:58","{u'count': 1, u'point': 1, u'down_count': 0, u'up': [u'515998'], u'down': [], u'up_count': 1}",1,0,1,"['515998']","[]","None","None","None","None","",""
"53ddd04c72bdaf4f14000032","<anon_screen_name_redacted>","Comment","False","False","[]","704437805CE61515F56B060EC7158929","If a byte of an IP address is higher than the value 255, then  it is invalid. For example, <zipRedac>7<zipRedac>.24.270.9 is invalid. 255 is the last possible number in a 8 bit representation. The binary representation for a number 255 is <zipRedac><zipRedac><zipRedac><zipRedac><zipRedac><zipRedac><zipRedac><zipRedac>. I hope you get the idea by looking at this Figure.  
                            
 ![enter image description here][<zipRedac>]


----------


**Additional knowledge:**  

For IPv<zipRedac> address, the limit is <zipRedac>5535 (decimal representation), but IPv<zipRedac> uses hexadecimal representation and hexadecimal representation for <zipRedac>5535 is ffff.  

![enter image description here][2]

By the way the Internet is FULL. What I mean by that is since, we are all using IPv4 version and there are so many machines attached to the internet, that there is no way they all can have their own unique IP address. The maximum number of unique IP address we can have using IPv4 version is 2^32 which equals to 4,294,9<zipRedac>7,29<zipRedac>. And they are all taken, which means there are no more unique IP addresses left to assign. On February 3rd 20<zipRedac><zipRedac>, the authority ([IANA][3]) that hands out IP address, handed out the last number. So, there are no more addresses left. So, boohoo lol. We are all soon going to have to switch to IPv<zipRedac> version. The maximum number of IP addresses we could have using IPv<zipRedac> version is 2^<zipRedac>28 which equals to 340,282,3<zipRedac><zipRedac>,920,938,4<zipRedac>3,4<zipRedac>3,374,<zipRedac>07,43<zipRedac>,7<zipRedac>8,2<zipRedac><zipRedac>,45<zipRedac>. Yeah! That's right, even if each person had millions upon millions of devices, we wouldn't run out of IP address for a very long time. So yeah, we need to switch to IPv<zipRedac> version.


----------


  [<zipRedac>]: http://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Ipv4_address.svg/300px-Ipv4_address.svg.png
  [2]: http://upload.wikimedia.org/wikipedia/commons/thumb/<zipRedac>/<zipRedac>5/Ipv<zipRedac>_address.svg/300px-Ipv<zipRedac>_address.svg.png
  [3]: https://www.iana.org/","Engineering/CS101/Summer2014","2014-08-03 06:01:48","{u'count': 3, u'point': 3, u'down_count': 0, u'up': [u'530619', u'136820', u'365507'], u'down': [], u'up_count': 3}",3,0,3,"['530619', '136820', '365507']","[]","53ddbe0672bdafd3c2000034","None","[]","53ddd04c72bdaf4f14000032","",""
